run_id,run_number,commit_sha,commit_message,status,workflow_duration,job_name,job_duration,step_name,step_duration,test_count,test_failures,test_duration,test_average_time,test_data_source,timestamp,scenario,html_url
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Checkout,1.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Setup Python,8.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Install dependencies,18.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Run Pytest,1.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Write run metadata,0.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Upload test artifact,1.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Post Setup Python,0.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Post Checkout,0.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,tests,34.0,Complete job,0.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,summarize,3.0,Set up job,1.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,summarize,3.0,Download test artifact,1.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,summarize,3.0,Show run metadata,0.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
27202236253,53,814e89d9bda5d4187e824a8737debad4e88b39cd,experiment: add larger generated test set,success,44.0,summarize,3.0,Complete job,0.0,36,0,1.0,0.028,commit_profile_and_step_duration,2026-06-09T11:12:24Z,large-test-set,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202236253
